"id","source_id","source","type","user_name","created_at","fetched_at","link","image","flagged"
1117,"273864989376427_1044208745675377","facebook","video","MSNBC","2015-10-31 17:05:11-04","2015-10-31 17:45:43.554-04","https://www.facebook.com/273864989376427_1044208745675377","https://external.xx.fbcdn.net/safe_image.php?d=AQClp77C8AvcoDjN&w=130&h=130&url=http%3A%2F%2Fmedia1.s-nbcnews.com%2Fj%2FMSNBC%2FComponents%2FVideo%2F__NEW%2F2015-10-31T14-27-33-566Z--1280x720.video_1067x600.jpg&cfs=1&sx=164&sy=0&sw=600&sh=600",
1440,"664532133017337900","twitter","retweet",,"2015-11-11 14:56:21-05","2015-11-11 14:56:51.433-05","//twitter.com/undefined/statuses/664532133017337856",,TRUE
499,"658694701793591300","twitter","tweet","mariasolnevada","2015-10-26 13:20:29-04","2015-10-26 13:20:29.658-04","//twitter.com/mariasolnevada/statuses/658694701793591297",,
500,"658693245397041200","twitter","retweet","JosueAmr_P","2015-10-26 13:14:42-04","2015-10-26 13:20:29.917-04","//twitter.com/JosueAmr_P/statuses/658693245397041152","http://pbs.twimg.com/media/CSQmADmWsAAtTSX.jpg",TRUE
330,"658682925433622500","twitter","retweet","Invisible","2015-10-26 12:33:41-04","2015-10-26 13:19:49.787-04","//twitter.com/Invisible/statuses/658682925433622528",,
926,"660051667740586000","twitter","retweet","TerrillCharming","2015-10-30 07:12:35-04","2015-10-30 08:10:38.736-04","//twitter.com/TerrillCharming/statuses/660051667740585984",,
927,"649577743940763600","twitter","retweet","KETFLIXNDCHILL","2015-10-01 09:32:57-04","2015-10-30 08:10:40.48-04","//twitter.com/KETFLIXNDCHILL/statuses/649577743940763648","http://pbs.twimg.com/media/CQPDgaDWcAA8G5G.jpg",
1442,"664532132384108500","twitter","retweet",,"2015-11-11 14:56:21-05","2015-11-11 14:56:51.437-05","//twitter.com/undefined/statuses/664532132384108544","http://pbs.twimg.com/media/CTi_QSHUkAA9qzl.jpg",
502,"658694707489337300","twitter","tweet","ahmed4rl","2015-10-26 13:20:30-04","2015-10-26 13:20:30.914-04","//twitter.com/ahmed4rl/statuses/658694707489337344",,
503,"658694707464245200","twitter","tweet","TheBrkNews","2015-10-26 13:20:30-04","2015-10-26 13:20:31.016-04","//twitter.com/TheBrkNews/statuses/658694707464245248","http://pbs.twimg.com/media/CSQlCFYUYAAs1t-.png",
504,"658694708537917400","twitter","tweet","syd_helen","2015-10-26 13:20:31-04","2015-10-26 13:20:31.219-04","//twitter.com/syd_helen/statuses/658694708537917440",,
505,"658694712275005400","twitter","tweet","kykory","2015-10-26 13:20:32-04","2015-10-26 13:20:32.05-04","//twitter.com/kykory/statuses/658694712275005441",,
506,"658472465853579300","twitter","retweet","StaceinTexas","2015-10-25 22:37:24-04","2015-10-26 13:20:32.38-04","//twitter.com/StaceinTexas/statuses/658472465853579264",,
352,"658694554590298100","twitter","tweet","washingtonpost","2015-10-26 13:19:54-04","2015-10-26 13:19:54.445-04","//twitter.com/washingtonpost/statuses/658694554590298112",,
511,"658687348771835900","twitter","retweet","IJDOTCOM","2015-10-26 12:51:16-04","2015-10-26 13:20:33.59-04","//twitter.com/IJDOTCOM/statuses/658687348771835904",,
512,"658694719535362000","twitter","tweet","chris_drop","2015-10-26 13:20:33-04","2015-10-26 13:20:33.753-04","//twitter.com/chris_drop/statuses/658694719535362048",,
513,"658694718424031200","twitter","tweet","PAINFULTRUTHDAY","2015-10-26 13:20:33-04","2015-10-26 13:20:33.813-04","//twitter.com/PAINFULTRUTHDAY/statuses/658694718424031232","http://pbs.twimg.com/media/CSQnWxDVAAIl3oa.jpg",
514,"658686010063065100","twitter","retweet","Xamerican","2015-10-26 12:45:57-04","2015-10-26 13:20:33.963-04","//twitter.com/Xamerican/statuses/658686010063065088",,
516,"658483296217792500","twitter","retweet","FreedomofPress","2015-10-25 23:20:26-04","2015-10-26 13:20:34.164-04","//twitter.com/FreedomofPress/statuses/658483296217792512",,
517,"658694721875890200","twitter","tweet","CyberAnonymous","2015-10-26 13:20:34-04","2015-10-26 13:20:34.331-04","//twitter.com/CyberAnonymous/statuses/658694721875890176","http://pbs.twimg.com/media/CSQiXNFUEAAwkT6.jpg",
1443,"664532132434419700","twitter","retweet",,"2015-11-11 14:56:21-05","2015-11-11 14:56:51.436-05","//twitter.com/undefined/statuses/664532132434419712","http://pbs.twimg.com/media/CTik1gkUAAAkLSr.jpg",
515,"658676989881098200","twitter","retweet","16campaignbites","2015-10-26 12:10:06-04","2015-10-26 13:20:34.163-04","//twitter.com/16campaignbites/statuses/658676989881098240",,
524,"658694726917443600","twitter","tweet","blicqer","2015-10-26 13:20:35-04","2015-10-26 13:20:35.617-04","//twitter.com/blicqer/statuses/658694726917443584",,TRUE
928,"660049218707562500","twitter","retweet","TheXFactor","2015-10-30 07:02:51-04","2015-10-30 08:10:40.844-04","//twitter.com/TheXFactor/statuses/660049218707562497","http://pbs.twimg.com/media/CSj3RCaXIAAGX1o.jpg",
929,"660064596040876000","twitter","retweet","ElNacionalWeb","2015-10-30 08:03:57-04","2015-10-30 08:10:40.876-04","//twitter.com/ElNacionalWeb/statuses/660064596040876032","http://pbs.twimg.com/media/CQz29inW8AAqwpl.jpg",
930,"659549934295711700","twitter","retweet","jwoodham","2015-10-28 21:58:52-04","2015-10-30 08:10:40.909-04","//twitter.com/jwoodham/statuses/659549934295711744",,
1445,"664532132300197900","twitter","retweet",,"2015-11-11 14:56:21-05","2015-11-11 14:56:51.44-05","//twitter.com/undefined/statuses/664532132300197888","http://pbs.twimg.com/media/CTi3CgbVEAAZY4k.jpg",
518,"658686562444570600","twitter","retweet","MarcACaputo","2015-10-26 12:48:08-04","2015-10-26 13:20:34.397-04","//twitter.com/MarcACaputo/statuses/658686562444570624","http://pbs.twimg.com/media/CSQf7_QUkAA7NNz.jpg",
519,"658631543661965300","twitter","retweet","GaetaSusan","2015-10-26 09:09:31-04","2015-10-26 13:20:34.462-04","//twitter.com/GaetaSusan/statuses/658631543661965312","http://pbs.twimg.com/media/CSPt5K_WIAASz9r.jpg",
520,"658688752576024600","twitter","retweet","TheAtlNotes","2015-10-26 12:56:51-04","2015-10-26 13:20:34.691-04","//twitter.com/TheAtlNotes/statuses/658688752576024576","http://pbs.twimg.com/media/CSQh7gAVAAAYhXc.jpg",
521,"658386626675101700","twitter","retweet","RepBecerra","2015-10-25 16:56:18-04","2015-10-26 13:20:34.734-04","//twitter.com/RepBecerra/statuses/658386626675101696",,
522,"658694724367155200","twitter","tweet","RenldoReding844","2015-10-26 13:20:34-04","2015-10-26 13:20:35.071-04","//twitter.com/RenldoReding844/statuses/658694724367155200","http://pbs.twimg.com/media/CSQnXJ4VAAAX2WJ.jpg",
523,"658661142210957300","twitter","retweet","Gawker","2015-10-26 11:07:08-04","2015-10-26 13:20:35.577-04","//twitter.com/Gawker/statuses/658661142210957312",,
525,"658694727999619100","twitter","tweet","SophieKellett","2015-10-26 13:20:35-04","2015-10-26 13:20:35.94-04","//twitter.com/SophieKellett/statuses/658694727999619073","http://pbs.twimg.com/media/CSQnWyWWwAQBHn-.jpg",TRUE
527,"658655562238922800","twitter","retweet","RWSalt","2015-10-26 10:44:57-04","2015-10-26 13:20:36.079-04","//twitter.com/RWSalt/statuses/658655562238922753",,
528,"657089369845579800","twitter","retweet","ZulNotNice","2015-10-22 03:01:28-04","2015-10-26 13:20:36.305-04","//twitter.com/ZulNotNice/statuses/657089369845579776","http://pbs.twimg.com/tweet_video_thumb/CR5zRrYUAAAxig9.png",
526,"658665714912510000","twitter","retweet","RappersSaid","2015-10-26 11:25:18-04","2015-10-26 13:20:35.973-04","//twitter.com/RappersSaid/statuses/658665714912509952","http://pbs.twimg.com/ext_tw_video_thumb/630219089508741120/pu/img/XaefCOE9F2Fiha06.jpg",
1452,"664537312190074900","twitter","retweet",,"2015-11-11 15:16:56-05","2015-11-11 15:17:17.952-05","//twitter.com/undefined/statuses/664537312190074880","http://pbs.twimg.com/media/CTizaG1UsAAfe3u.jpg",
217,"658693291379150800","twitter","retweet","swampusmaximus","2015-10-26 13:14:53-04","2015-10-26 13:19:29.075-04","//twitter.com/swampusmaximus/statuses/658693291379150848",,
529,"658694732487512000","twitter","tweet","kathmandu_u","2015-10-26 13:20:36-04","2015-10-26 13:20:36.85-04","//twitter.com/kathmandu_u/statuses/658694732487512065",,TRUE
1453,"664537312185815000","twitter","retweet",,"2015-11-11 15:16:56-05","2015-11-11 15:17:17.954-05","//twitter.com/undefined/statuses/664537312185815040","http://pbs.twimg.com/media/CTileQ2UYAAxdnE.jpg",
530,"658694733368307700","twitter","tweet","dfs1974","2015-10-26 13:20:37-04","2015-10-26 13:20:37.048-04","//twitter.com/dfs1974/statuses/658694733368307712",,
531,"652670402657816600","twitter","retweet","LOHANTHONY","2015-10-09 22:22:04-04","2015-10-26 13:20:37.111-04","//twitter.com/LOHANTHONY/statuses/652670402657816576",,
1462,"664537308436107300","twitter","retweet",,"2015-11-11 15:16:55-05","2015-11-11 15:17:17.967-05","//twitter.com/undefined/statuses/664537308436107264","http://pbs.twimg.com/media/CTjmQvPVEAEeBN4.jpg",
532,"658694734068777000","twitter","tweet","hugatwat","2015-10-26 13:20:37-04","2015-10-26 13:20:37.256-04","//twitter.com/hugatwat/statuses/658694734068776961",,
533,"658694733674467300","twitter","tweet","ideal_gente","2015-10-26 13:20:37-04","2015-10-26 13:20:37.372-04","//twitter.com/ideal_gente/statuses/658694733674467328","http://pbs.twimg.com/media/CSQnXr0XAAQA9lU.jpg",
534,"658694734534320100","twitter","tweet","cup_passion","2015-10-26 13:20:37-04","2015-10-26 13:20:37.402-04","//twitter.com/cup_passion/statuses/658694734534320128",,
1454,"664537311443484700","twitter","retweet",,"2015-11-11 15:16:56-05","2015-11-11 15:17:17.956-05","//twitter.com/undefined/statuses/664537311443484672","http://pbs.twimg.com/media/CTjTVGcWIAIlLXm.jpg",
535,"658694738053345300","twitter","tweet","amrightnow","2015-10-26 13:20:38-04","2015-10-26 13:20:38.38-04","//twitter.com/amrightnow/statuses/658694738053345280","http://pbs.twimg.com/media/CSQnXZrUAAARfuB.jpg",
536,"658692164264808400","twitter","retweet","CBSNews","2015-10-26 13:10:24-04","2015-10-26 13:20:38.977-04","//twitter.com/CBSNews/statuses/658692164264808450","http://pbs.twimg.com/media/CSQlCFYUYAAs1t-.png",
538,"658694743128481800","twitter","tweet","Abouhza","2015-10-26 13:20:39-04","2015-10-26 13:20:39.418-04","//twitter.com/Abouhza/statuses/658694743128481792",,
543,"658649292417204200","twitter","retweet","AntonioFrench","2015-10-26 10:20:03-04","2015-10-26 13:20:40.752-04","//twitter.com/AntonioFrench/statuses/658649292417204225",,
544,"658693872562905100","twitter","retweet","DCHomos","2015-10-26 13:17:11-04","2015-10-26 13:20:41.109-04","//twitter.com/DCHomos/statuses/658693872562905089","http://pbs.twimg.com/media/CSQmlWiUAAAyI3t.jpg",
539,"658694743904383000","twitter","tweet","constans","2015-10-26 13:20:39-04","2015-10-26 13:20:39.609-04","//twitter.com/constans/statuses/658694743904382976",,TRUE
540,"655902015738875900","twitter","retweet","myGianLuca","2015-10-18 20:23:21-04","2015-10-26 13:20:39.979-04","//twitter.com/myGianLuca/statuses/655902015738875904","http://pbs.twimg.com/media/CRo7aE7UwAAKIjw.png",
541,"658694746823508000","twitter","tweet","GodsMigraine","2015-10-26 13:20:40-04","2015-10-26 13:20:40.395-04","//twitter.com/GodsMigraine/statuses/658694746823507968",,
542,"658674415429881900","twitter","retweet","ClimateDepot","2015-10-26 11:59:52-04","2015-10-26 13:20:40.687-04","//twitter.com/ClimateDepot/statuses/658674415429881856",,
545,"658694750451556400","twitter","tweet","iGODWINi","2015-10-26 13:20:41-04","2015-10-26 13:20:41.197-04","//twitter.com/iGODWINi/statuses/658694750451556352",,
1455,"664537309791023100","twitter","tweet",,"2015-11-11 15:16:55-05","2015-11-11 15:17:17.959-05","//twitter.com/undefined/statuses/664537309791023107","http://pbs.twimg.com/media/CTjpKELW4AACQoc.jpg",
546,"658655724419964900","twitter","retweet","Samstwitch","2015-10-26 10:45:36-04","2015-10-26 13:20:41.626-04","//twitter.com/Samstwitch/statuses/658655724419964928",,
547,"658690405827899400","twitter","retweet","WestJournalism","2015-10-26 13:03:25-04","2015-10-26 13:20:41.793-04","//twitter.com/WestJournalism/statuses/658690405827899392","http://pbs.twimg.com/media/CSQjbyJVEAApehM.jpg",TRUE
548,"658694753924587500","twitter","tweet","CyberAnonymous","2015-10-26 13:20:41-04","2015-10-26 13:20:41.992-04","//twitter.com/CyberAnonymous/statuses/658694753924587520",,TRUE
549,"658614151145586700","twitter","retweet","TheNationsRiver","2015-10-26 08:00:24-04","2015-10-26 13:20:42.233-04","//twitter.com/TheNationsRiver/statuses/658614151145586688","http://pbs.twimg.com/media/CSPSR9lWsAA4GE6.jpg",
550,"658694756730576900","twitter","tweet","worldnews_net","2015-10-26 13:20:42-04","2015-10-26 13:20:42.612-04","//twitter.com/worldnews_net/statuses/658694756730576896",,
1458,"664537309774291000","twitter","tweet",,"2015-11-11 15:16:55-05","2015-11-11 15:17:17.96-05","//twitter.com/undefined/statuses/664537309774290944","http://pbs.twimg.com/media/CTjpKQEUAAA0pSn.png",
551,"658694758496251900","twitter","tweet","trumpology","2015-10-26 13:20:43-04","2015-10-26 13:20:43.064-04","//twitter.com/trumpology/statuses/658694758496251904",,
552,"658694758227816400","twitter","tweet","Politicalism","2015-10-26 13:20:42-04","2015-10-26 13:20:43.169-04","//twitter.com/Politicalism/statuses/658694758227816452",,
553,"658694758152319000","twitter","tweet","NiallsLckyShmrk","2015-10-26 13:20:42-04","2015-10-26 13:20:43.335-04","//twitter.com/NiallsLckyShmrk/statuses/658694758152318976","http://pbs.twimg.com/media/CSQnYhdUAAAhyDU.jpg",
554,"658694760039755800","twitter","tweet","snapdragon830","2015-10-26 13:20:43-04","2015-10-26 13:20:43.53-04","//twitter.com/snapdragon830/statuses/658694760039755776",,TRUE
555,"658694761881190400","twitter","tweet","ilsudconsalvini","2015-10-26 13:20:43-04","2015-10-26 13:20:43.882-04","//twitter.com/ilsudconsalvini/statuses/658694761881190400",,
556,"658686294902612000","twitter","retweet","TheAVClub","2015-10-26 12:47:05-04","2015-10-26 13:20:44.239-04","//twitter.com/TheAVClub/statuses/658686294902611968","http://pbs.twimg.com/media/CSQfseQXIAAyVDx.jpg",
1464,"664537630433009700","twitter","retweet",,"2015-11-11 15:18:12-05","2015-11-11 15:18:33.806-05","//twitter.com/undefined/statuses/664537630433009666","http://pbs.twimg.com/media/CTjpLLjVAAAcLB9.jpg",
557,"658694764464873500","twitter","tweet","celeb_babyscoop","2015-10-26 13:20:44-04","2015-10-26 13:20:44.597-04","//twitter.com/celeb_babyscoop/statuses/658694764464873473","http://pbs.twimg.com/media/CSQnZfRWsAEvPBK.jpg",TRUE
564,"658694772887023600","twitter","tweet","teamstersonline","2015-10-26 13:20:46-04","2015-10-26 13:20:46.657-04","//twitter.com/teamstersonline/statuses/658694772887023616",,
566,"658694772966617100","twitter","tweet","thisgirlatwork","2015-10-26 13:20:46-04","2015-10-26 13:20:46.733-04","//twitter.com/thisgirlatwork/statuses/658694772966617088",,TRUE
568,"658694774963224600","twitter","tweet","BilligChristy","2015-10-26 13:20:46-04","2015-10-26 13:20:47.015-04","//twitter.com/BilligChristy/statuses/658694774963224576",,
614,"655859333788385300","twitter","retweet","1ubet","2015-10-18 17:33:45-04","2015-10-28 18:20:52.807-04","//twitter.com/1ubet/statuses/655859333788385281",,
293,"658693959158382600","twitter","retweet","DRJAMESCABOT","2015-10-26 13:17:32-04","2015-10-26 13:19:41.393-04","//twitter.com/DRJAMESCABOT/statuses/658693959158382592",,
558,"658694765165215700","twitter","tweet","RNoelizaire","2015-10-26 13:20:44-04","2015-10-26 13:20:44.767-04","//twitter.com/RNoelizaire/statuses/658694765165215744",,
174,"658691601045196800","twitter","retweet","ObamaSpotify","2015-10-26 13:08:10-04","2015-10-26 13:19:19.912-04","//twitter.com/ObamaSpotify/statuses/658691601045196804",,
486,"656386172407648300","twitter","retweet","xkinghoran","2015-10-20 04:27:13-04","2015-10-26 13:20:27.393-04","//twitter.com/xkinghoran/statuses/656386172407648256","http://pbs.twimg.com/media/CRvzs1vWEAATNEp.jpg",
559,"658694769829388300","twitter","tweet","CT_Ford","2015-10-26 13:20:45-04","2015-10-26 13:20:45.762-04","//twitter.com/CT_Ford/statuses/658694769829388288",,
1465,"664537630604959700","twitter","retweet",,"2015-11-11 15:18:12-05","2015-11-11 15:18:33.801-05","//twitter.com/undefined/statuses/664537630604959744","http://pbs.twimg.com/media/CTjG7WnW4AAp7ZE.jpg",
562,"658693169777737700","twitter","retweet","missumuggins","2015-10-26 13:14:24-04","2015-10-26 13:20:46.274-04","//twitter.com/missumuggins/statuses/658693169777737729",,
287,"658694498868994000","twitter","tweet","samsantoo","2015-10-26 13:19:41-04","2015-10-26 13:19:41.203-04","//twitter.com/samsantoo/statuses/658694498868994052",,
931,"660066276652527600","twitter","tweet","HarveyEdwards12","2015-10-30 08:10:38-04","2015-10-30 08:10:41.78-04","//twitter.com/HarveyEdwards12/statuses/660066276652527617",,
1227,"661659384557256700","twitter","retweet","thehill","2015-11-03 16:41:04-05","2015-11-03 16:41:51.357-05","//twitter.com/thehill/statuses/661659384557256705","http://pbs.twimg.com/media/CS6vtD4WcAE04uV.png",
1468,"664537629795426300","twitter","tweet",,"2015-11-11 15:18:12-05","2015-11-11 15:18:33.81-05","//twitter.com/undefined/statuses/664537629795426306","http://pbs.twimg.com/media/CTjpbaRUcAAu9rQ.jpg",
1478,"664537627517984800","twitter","retweet",,"2015-11-11 15:18:11-05","2015-11-11 15:18:33.823-05","//twitter.com/undefined/statuses/664537627517984768",,
563,"658694773105152000","twitter","tweet","EmsyToone","2015-10-26 13:20:46-04","2015-10-26 13:20:46.656-04","//twitter.com/EmsyToone/statuses/658694773105152000",,
571,"658694775978127400","twitter","tweet","JKramer328","2015-10-26 13:20:47-04","2015-10-26 13:20:47.991-04","//twitter.com/JKramer328/statuses/658694775978127360",,
932,"660066281715081200","twitter","tweet","hashtag_keyword","2015-10-30 08:10:39-04","2015-10-30 08:10:42.87-04","//twitter.com/hashtag_keyword/statuses/660066281715081216",,
933,"659659747860217900","twitter","retweet","Mojahedineng","2015-10-29 05:15:14-04","2015-10-30 08:10:42.963-04","//twitter.com/Mojahedineng/statuses/659659747860217856","http://pbs.twimg.com/media/CSeVC6tUkAA14qt.jpg",
934,"660061885635674100","twitter","retweet","NaldoValenca","2015-10-30 07:53:11-04","2015-10-30 08:10:43.161-04","//twitter.com/NaldoValenca/statuses/660061885635674112",,
935,"660066282780274700","twitter","tweet","Lpr1944W","2015-10-30 08:10:39-04","2015-10-30 08:10:43.171-04","//twitter.com/Lpr1944W/statuses/660066282780274688",,
1469,"664537629518508000","twitter","retweet",,"2015-11-11 15:18:12-05","2015-11-11 15:18:33.811-05","//twitter.com/undefined/statuses/664537629518508033",,
